Content,Date,Jour,Mois,Année,Utilisateur,Thème,Score,Compound,Sentiment,Mentions principales
"Monsieur @MaximeLaisneyFi, pouvez-vous répondre à ces deux questions ?
1) Où avez vous vu qu'il était question aujourd'hui de construire 56 réacteurs et a quelle échéance ?
2) À quel prix d'ici 2050 estimez vous la transition énergétique que vous considérerez souhaitable ?",2023-03-17,17,3,2023,Tristan Kamin,,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.8363}",0.8363,Positif,['prix']
"Des nouvelles de la transition énergétique en Allemagne. Entre ça et leur électricité à base de lignite, tout est parfaitement raccord.",2023-03-17,17,3,2023,Pierre Beyssac 🇫🇷🇪🇺🇺🇦,,"{'neg': 0.051, 'neu': 0.766, 'pos': 0.183, 'compound': 0.4767}",0.4767,Positif,['électricité']
Et en plus vous étiez député au sein du groupe PS de François Hollande sur la transition énergétique. On a vu ses brillantes auditions hier.,2023-03-17,17,3,2023,V D,,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.784}",0.784,Positif,[]
C'est quand même dommage de faire un thread sur l'écologie sans citer le Bitcoin qui a une belle dimension écologique et transition énergétique...,2023-03-18,18,3,2023,Crypt'Alex,,"{'neg': 0.105, 'neu': 0.691, 'pos': 0.204, 'compound': 0.2523}",0.2523,Positif,['écologique']
"Donc, le problème n’est ni la pollution, ni les GES, ce sont les indépendants qui gagnent leur vie et consacrent une partie de leurs revenus à la transition énergétique vers un monde bas carbone tout en se faisant plaisir. Pour toi la transition doit être lourde et pénible #tarte",2023-03-18,18,3,2023,Kris ☀️⚡️🔋 🌎🌳♻️,,"{'neg': 0.135, 'neu': 0.719, 'pos': 0.146, 'compound': 0.4389}",0.4389,Positif,['monde']
"Le Gouvernement a dépensé une formidable  énergie manipulatrice pour tenter de faire passer une réforme inutile. Il a perdu et se révèle tel qu'il est. La violence policière revient. Pendant ce temps les vrais enjeux sont ignorés : climat, transition énergétique, inégalités, etc",2023-03-18,18,3,2023,THUPACA,,"{'neg': 0.201, 'neu': 0.681, 'pos': 0.119, 'compound': -0.5719}",-0.5719,Negatif,"['énergie', 'climat', 'temps']"
"""Chaque fois que la France pense avoir gagné une bataille en Europe dans la lutte pour la place de l'atome dans la transition énergétique, l'Allemagne surgit. Le nucléaire peut-il prétendre au même traitement que l'éolien et le solaire ? Berlin dit non, puis oui, puis encore non.",2023-03-18,18,3,2023,Patrimoine Nucléaire & Climat,,"{'neg': 0.148, 'neu': 0.775, 'pos': 0.077, 'compound': -0.4588}",-0.4588,Negatif,"['nucléaire', 'éolien', 'solaire']"
Il suffit de regarder où vont les investissements mondiaux dans la transition énergétique pour voir que c'est bien la réussite allemande qui convainc. Et c'est pas un motif de gloire que d'avoir un réseau électrique qui ne tient que grâce aux exportations d'électricité allemande.,2023-03-18,18,3,2023,Redux,,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.9081}",0.9081,Positif,"['allemand', 'électrique', 'électricité']"
"« Sur le climat, soyons ambitieux, courageux et innovants » — @AgnesRunacher, ministre de la Transition énergétique, défend son action pour réduire la consommation d’énergie et produire davantage d’énergies décarbonées (tribune @leJDD) lejdd.fr/politique/agnes-pan…",2023-03-18,18,3,2023,Renaissance - Français de l'étranger (FdE),,"{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.8885}",0.8885,Positif,"['ministre', 'énergie', 'climat', 'consommation', 'politique']"
"Belle présentation du parc solaire flottant de #Peyrolles hier matin. 
Merci à Olivier Fregeac, @MartineVassal et Boralex pour cette invitation. Et en présence de nombreux élus locaux. 
Un bel exemple de reconversion et de projet en faveur de la transition énergétique. 🌿",2023-03-18,18,3,2023,Romain,,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.8316}",0.8316,Positif,"['projet', 'solaire']"
De transition énergétique à la transformation manufacturière: les deux vont de pair en développement durable @MinFitzgibbon @mitchgarber @FP_Champagne @JonathanWNV,2023-03-18,18,3,2023,Carolina Gallo,,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}",0.4404,Positif,"['développement', 'durable']"
"[TRIBUNE] - @AgnesRunacher, ministre de la Transition énergétique, défend son action pour réduire la consommation d’énergie et produire davantage d’énergies décarbonées

«Plus nous attendons, plus les décisions à prendre seront coûteuses et difficiles.»
lejdd.fr/politique/agnes-pan…",2023-03-18,18,3,2023,Le JDD,,"{'neg': 0.037, 'neu': 0.842, 'pos': 0.121, 'compound': 0.5411}",0.5411,Positif,"['ministre', 'énergie', 'consommation', 'politique']"
"Transition énergétique: l’urgence climatique est là, les soutiens citoyens importants et les solutions connues. Qu’est-ce que vous attendez pour déployer les énergies #renouvelables dont la France a besoin ? @AgnesRunacher",2023-03-18,18,3,2023,Nico Stallivieri 🇫🇷🇩🇪,,"{'neg': 0.033, 'neu': 0.744, 'pos': 0.223, 'compound': 0.6597}",0.6597,Positif,"['énergie', 'climat', 'renouvelable', 'solution', 'besoin']"
"Appel Intersyndical ≠49-3 ≠Ministère Transition Écologique, Transition Énergétique et Cohésion des Territoires, SG Mer (MTE/MTECT/Mer)",2023-03-18,18,3,2023,FNEE CGT,,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.5399}",0.5399,Positif,[]
"Nucléaire, ENR Alliés aux projets Hydrogène (INOCEL, CEA), le CEA avec HEXANA et STELLARIA, RJH,ITER nous ne manquons pas de solutions pour prévoir des scénarii de mix énergétique intelligents !
Mais cette transition énergétique peut-elle se faire sans décroissance énergétique ?",2023-03-18,18,3,2023,Camille PERRIN,,"{'neg': 0.077, 'neu': 0.761, 'pos': 0.163, 'compound': 0.7596}",0.7596,Positif,"['projet', 'solution']"
Le Djely - RÉCHAUFFEMENT CLIMATIQUE : l’AGT outille femmes et jeunes sur les enjeux de la transition énergétique tinyurl.com/2lksza7q,2023-03-18,18,3,2023,Afropages,,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.6341}",0.6341,Positif,[]
"Avant, les écolos citaient l’Allemagne comme “modèle” de transition énergétique. Comme ça devient difficile, le nouveau modèle c’est l’Australie méridionale: 1,7 million d’habitants (dont les 3/4 dans la capitale Adélaïde) sur une surface de 2 fois la France.:)",2023-03-18,18,3,2023,François Momboisse,,"{'neg': 0.133, 'neu': 0.767, 'pos': 0.1, 'compound': -0.2462}",-0.2462,Negatif,['nouveau']
"""Avant, les écolos citaient l’Allemagne comme “modèle” de transition énergétique. ""

Non !!!
""Avant, MACRON citait l’Allemagne comme “modèle” de transition énergétique. ""
🥳",2023-03-18,18,3,2023,kuru,,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.8645}",0.8645,Positif,[]
d’opportunités d’investissement contre des engagements forts du Maroc dans les domaines de la lutte contre les changements climatiques de la transition énergétique de la protection de l’environnement et de la promotion de l’économie verte et bleue Cette visite a été l’occasion,2023-03-18,18,3,2023,인생은 계속됩니다,,"{'neg': 0.054, 'neu': 0.854, 'pos': 0.092, 'compound': 0.1779}",0.1779,Positif,"['climat', 'économie', 'vert']"
La faute à qui ? Vous ne pensez pas que les Milliards de cadeaux fiscaux fait aux entreprises auraient plus utiles sils avaient été affecté à la transition énergétique ?,2023-03-18,18,3,2023,Eric,,"{'neg': 0.151, 'neu': 0.764, 'pos': 0.085, 'compound': 0.1265}",0.1265,Positif,['entreprise']
"On parle beaucoup de l'Allemagne  pour sa transition Énergétique  dans  le domaine de l'électricité

4 graphes cumulé de 2015 à 2023  : 
- Prod Fossile ( lignite , gaz  ... )
- Prod Nucléaire
- Prod solaire et éolien
- le total
à aujourd'hui  dans  l'ordre 45.3 /4.4/50.3% à YTD.",2023-03-18,18,3,2023,Gwchap,,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.7827}",0.7827,Positif,"['éolien', 'solaire', 'électricité']"
Bravo au @DeuxSevres pour son engagement en faveur de la transition énergétique . Merci pour le dynamisme des presidente @coraliedenoues et vice-présidente @SeverineVachon Le contrat chaleur renouvelable le plus ambitieux de la région. #fondschaleur #teamADEME,2023-03-18,18,3,2023,jerôme dancoisne,,"{'neg': 0.053, 'neu': 0.557, 'pos': 0.39, 'compound': 0.9365}",0.9365,Positif,['renouvelable']
"Dites moi Mme javeldanslebidet, qui se torche avec la constitution, les institutions et je ne parle même pas de la morale, qui? Projet de loi rectificatif NUL, 47.1. NUL, 44.2 et 44.3 au sénat NUL, et bien entendu 49.3. Pour qqch qui devait financer la transition énergétique!!",2023-03-19,19,3,2023,Jnb31,,"{'neg': 0.203, 'neu': 0.725, 'pos': 0.072, 'compound': -0.8703}",-0.8703,Negatif,['financer']
"On arrête quand avec cette kleptocratie? Swissair, UBS, CS, toujours le même copinage PLR. 
Pas d’argent pour les retraites, pour le social, pour la transition énergétique, c’est pour les banques les milliards de l’état. Votons @LesVertsSuisses aux fédérales!",2023-03-19,19,3,2023,Alexander Federau,,"{'neg': 0.036, 'neu': 0.887, 'pos': 0.077, 'compound': 0.5526}",0.5526,Positif,['retraite']
"En réalité, il est excédentaire actuellement et pour les prochaines années. Donc où était l’urgence ? 
Alors que l’urgence absolue c’est la transition énergétique face au dérèglement climatiques, à la sécheresse aux canicules , aux risques d’inondation , etc",2023-03-19,19,3,2023,Christophe Grébert 🚴‍♀️,,"{'neg': 0.035, 'neu': 0.896, 'pos': 0.068, 'compound': 0.34}",0.34,Positif,['climat']
"Ça marche pas votre magouille. C’est vous qui utilisez l’Allemagne pour éviter de parler d’un exemple raté de transition énergétique. Vous avez beau jeu de parler de pont Godwin, c’est vous qui vous êtes engouffré dans la faille dès que je l’ai nommée.",2023-03-19,19,3,2023,"Pierre-Olivier 🇺🇦, le 🦊 peroxydé de Fessenheim",,"{'neg': 0.058, 'neu': 0.819, 'pos': 0.123, 'compound': 0.4588}",0.4588,Positif,[]
"C'est toute la problématique des économies d'énergies présentées par certains, comme les décroissants, comme un pilier de la transition énergétique. Même si elles sont nécessaires, elles ne nous dispensent pas de faute dès a présent les investissements indispensables.",2023-03-19,19,3,2023,GOBITZ Bernard,,"{'neg': 0.063, 'neu': 0.765, 'pos': 0.172, 'compound': 0.4534}",0.4534,Positif,"['énergie', 'économie']"
"Je comprends mais je préfère la tva. -0% sur produits 1e nécessité (farine, sucre, pâtes… liste réduite)
- 5% sur produits et services de base (pour inciter à la transition énergétique par ex)
- 20% sur le confort 
- 25% taux max sur produits de luxe (mais difficile à appliquer)",2023-03-19,19,3,2023,Atalante ن,,"{'neg': 0.082, 'neu': 0.65, 'pos': 0.268, 'compound': 0.8796}",0.8796,Positif,[]
"👀 Coup d'oeil au large
On met le cap du côté du parc éolien en mer Provence Grand Large. Un projet pilote dans l'éolien flottant qui - comme le #ParcEolienEnMerStNazaire - va contribuer à la transition énergétique.
📸 : @EDF_RE",2023-03-19,19,3,2023,Parc Eolien en Mer de Saint-Nazaire,,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4926}",0.4926,Positif,"['projet', 'éolien']"
"Conf-débat #Greenpeace-#UniversitéDePoitiers

« Transition énergétique : De l’exubérance à la sobriété »

23 mars 2023 de 18h à 20h 

Avec:
– Thierry SAUZEAU : « relations sociétés-énergies : produire, se chauffer, se déplacer. »
– N. NACE : « Scénario de transition énergétique »",2023-03-19,19,3,2023,Greenpeace Poitiers,,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.8053}",0.8053,Positif,['énergie']
"Ces échanges permettront d’illustrer les aspects sociétaux et sociaux, leviers incontournables des politiques de transition énergétique.

Contact médias : Christiane QUEYREIX 07 81 66 30 81",2023-03-19,19,3,2023,Greenpeace Poitiers,,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.6553}",0.6553,Positif,['politique']
"Chaque projet donnera lieu à 1 temps d’échanges entre étudiants IAE et IUT Génie thermique & énergétique, des enseignants de différentes composantes de l’université (SFA, IAE, IUT, ENSIP, SHA) et des chargés de campagne Nucléaire-Transition énergétique de Greenpeace France
6/n",2023-03-19,19,3,2023,Greenpeace Poitiers,,"{'neg': 0.047, 'neu': 0.824, 'pos': 0.129, 'compound': 0.7319}",0.7319,Positif,"['projet', 'temps']"
"En amont, atelier l’après-midi autour ds projets d’étudiants de l’IAE Poitiers / campagnes de communication concernant la transition énergétique, réalisées / organismes publics ou privées cs dernières années, en analysant leurs causes de réussite ou d’échec auprès ds citoyens
5/n",2023-03-19,19,3,2023,Greenpeace Poitiers,,"{'neg': 0.066, 'neu': 0.792, 'pos': 0.141, 'compound': 0.5848}",0.5848,Positif,"['projet', 'public']"
"Interv.:
–Thierry SAUZEAU Prof. d’histoire moderne, UFR-SHA Université Poitiers «Brève histoire des relations sociétés-énergies: produire, se chauffer, se déplacer»
–Nicolas NACE Chargé de campagne Nucléaire-Trans.én.  Greenpeace France « Scénario de transition énergétique »
4/n",2023-03-19,19,3,2023,Greenpeace Poitiers,,"{'neg': 0.048, 'neu': 0.875, 'pos': 0.077, 'compound': 0.4545}",0.4545,Positif,['énergie']
@KarineDurandpro affligeant votre article ou vous ecrivez que les voitures electriques auraient quoi que ce soit d ecolo !! la transition energetique n existe pas ! piped.video/watch?v=FkiMqLD3…,2023-03-19,19,3,2023,tamer enshort,,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.5826}",0.5826,Positif,[]
"-Baisser les dépenses publiques? Oui mais lesquelles? Les #pensions , les salaires des fonctionnaires, les dépenses sociales ?
-Comment financer la transition énergétique ou environnementale ""sinon par l’utilisation de l’épargne privée et de l’ #endettement public ?""",2023-03-19,19,3,2023,Adrien Lambert,,"{'neg': 0.145, 'neu': 0.788, 'pos': 0.067, 'compound': -0.565}",-0.565,Negatif,"['financer', 'public']"
"▶️ #EnergiesDZ
[ COOPÉRATION]
L'Accord @giz_gmbh Algérie reconduit .
"".. la transition énergétique et la protection du #climat étaient au cœur du partenariat algéro-allemand. Mme Wolbers ambassadrice d #Allemagne  a #Alger
#Ecolo #Green #collectivitesDZ",2023-03-19,19,3,2023,Algeria - Business Today,,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.6698}",0.6698,Positif,"['climat', 'allemand']"
"_xDD23__xD83E_ vous êtes un bouffon de la transition énergétique. Les véhicules sont stationnées 90% du temps, nous devrions pouvoir les recharger au solaire et à l'éolien pendant ce temps, ainsi qu'au nucléaire s'il produit assez 👍",2023-03-19,19,3,2023,Richard Loyen,,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.6696}",0.6696,Positif,"['nucléaire', 'éolien', 'solaire', 'temps']"
"Le lithium porte le surnom d'or blanc. Le métal est en effet un élément clé pour la transition énergétique, car il est utilisé, entre autres, dans les batteries des véhicules électriques » » »🤫la réserve de lithium récemment découverte pourrait contenir 8,5 millions de Tonnes",2023-03-19,19,3,2023,beauntel,,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.4926}",0.4926,Positif,"['électrique', 'vert']"
"Oui pour faire rouler les VE à ⚡️ bas carbone, dont la progression sera essentiellement couverte par les EnR et le ☀️ d'ici 15 ans ! ""What else"" dans la mondialisation accélérée de la transition énergétique avec les énergies renouvelables ?",2023-03-19,19,3,2023,Richard Loyen,,"{'neg': 0.122, 'neu': 0.782, 'pos': 0.096, 'compound': 0.2887}",0.2887,Positif,"['énergie', 'renouvelable', 'vert', 'mondial']"
"Troisième édition du partenariat Greenpeace-Université de Poitiers:

Dans ce cadre, l’université de Poitiers et Greenpeace France organisent le 23 mars 2023 un atelier-débat suivi d’une conférence sur le thème « Transition énergétique : de l’exubérance à la sobriété ». 
2/n",2023-03-19,19,3,2023,Greenpeace Poitiers,,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.5972}",0.5972,Positif,['conférence']
"Greenpeace estime que l’extraction minière sous-marine au nom de la transition énergétique ne se justifie pas - GoodPlanet mag' : 
goodplanet.info/2023/03/16/g…",2023-03-19,19,3,2023,Lelision,,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.6808}",0.6808,Positif,['plan']
"Visite du port Édouard Herriot de ⁦Lyon⁩ ⁦⁦⁦@CNR_Officiel⁩ 
Une grande barge transporte l’équivalent de 2 trains et de plus de 200 camions. 
➡️ Le transport fluvial a tout son rôle à jouer dans la transition énergétique",2023-03-20,20,3,2023,Claire Waysand,,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.7081}",0.7081,Positif,[]
"D'ici 2030, les nouvelles capacités nucléaires se limitent à celles déjà en projet (et encore). Sur des horizons plus longs, la conclusion peut changer.

Mais à court terme, dans le monde réel, la transition énergétique, c'est éolien, solaire, efficacité, sobriété.",2023-03-20,20,3,2023,John Crowley,,"{'neg': 0.025, 'neu': 0.792, 'pos': 0.183, 'compound': 0.784}",0.784,Positif,"['nucléaire', 'projet', 'éolien', 'solaire', 'monde']"
"Mckinsey (tjs eux !) a rendu une étude suggérant la pertinence d’une implantation du modèle de transition énergétique, ceci en prévision de la reconstruction de l’Ukraine d’après guerre… point de départ stratégique pour l’Europe 

prod.mckinsey.de/capabilitie…",2023-03-20,20,3,2023,NoOne 🇱🇧 🇵🇸 🇫🇷 ✈️☀️💕,,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.4926}",0.4926,Positif,['plan']
Réussir la transition énergétique en Europe : les leçons de Houston  lesechos.fr/idees-debats/edi…,2023-03-20,20,3,2023,Sébastien Daziano,,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.7269}",0.7269,Positif,[]
"D'ici là, poursuivons la transformation du pays. 
Emploi, ré-industrialisation, attractivité, transition énergétique, nous sommes sur la bonne voie.",2023-03-20,20,3,2023,Renaissance Joinville-le-Pont,,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.7096}",0.7096,Positif,[]
"Je suis bien d’accord avec Laurent Berger

Il y a d’autres priorités et d’autres urgences qui doivent rassembler notre pays

Comme
•La transition énergétique et écologique
•La ré-industrialisation de notre économie
•La réduction des inégalités et la promotion du travail",2023-03-20,20,3,2023,Jean-Michel Glachant,,"{'neg': 0.043, 'neu': 0.823, 'pos': 0.134, 'compound': 0.4939}",0.4939,Positif,"['économie', 'écologique']"
"Nés avant 1956 ..de toute façon les 3/4 dernières réformes feront partir au delà de 64/65 ans et l’âge de départ va continuer à augmenter réforme Borne  ou pas .Il va falloir trouver les sous pour les retraites du public aussi 60 mds€ déja, le grand âge , transition énergétique",2023-03-20,20,3,2023,Olivier Burnichon,,"{'neg': 0.061, 'neu': 0.821, 'pos': 0.118, 'compound': 0.6573}",0.6573,Positif,"['public', 'retraite']"
"Puisque quand les écologistes le disent ils sont moqués, peut-être que les apôtres de l’atome écouteront les scientifiques. Sur la voie de la transition énergétique et de la défense du climat le #nucléaire est une option quand les #EnR sont indispensables. #GIEC",2023-03-20,20,3,2023,Yannick BROHARD 🌻🇪🇺,,"{'neg': 0.05, 'neu': 0.826, 'pos': 0.124, 'compound': 0.4003}",0.4003,Positif,"['nucléaire', 'climat']"
C'est quoi la transition énergétique pour vous ?,2023-03-20,20,3,2023,_fluoW,,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,Positif,[]
USA : les premiers fonds d’investissement anti-transition énergétique et anti-ESG émergent bfmtv.com/economie/entrepris…,2023-03-20,20,3,2023,Sébastien ABIS,,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4926}",0.4926,Positif,[]
Je me demande comment vous voulez accompagner la transition énergétique d'ici 2030 (Réduction de 45% d'émissions de CO2),2023-03-20,20,3,2023,truc muche,,"{'neg': 0.087, 'neu': 0.786, 'pos': 0.127, 'compound': 0.4168}",0.4168,Positif,[]
"La vraie urgence , M. Le démago irresponsable, c'est de dégager des ressources pour la transition énergétique , pour la lutte contre le dérèglement climatique.
Ce n'est pas avec nos énormes déficits actuels qu'on pourra y arriver.",2023-03-20,20,3,2023,Kévin Pignol,,"{'neg': 0.206, 'neu': 0.733, 'pos': 0.061, 'compound': -0.7151}",-0.7151,Negatif,['climat']
"Fière et heureuse de lancer les « Écoles des réseaux pour la transition énergétique » avec les acteurs de la filière des réseaux électriques ! Chaque année, 8300 postes sont à pourvoir au sein de la filière, dont 3300 en #alternance.",2023-03-20,20,3,2023,Marianne Laigneau,,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.8904}",0.8904,Positif,['électrique']
"[Paroles d'élus] @NvelleAquitaine #transports #mobilités
➡ RER Métropolitain, LGV, dessertes fines, financement des infrastructures, Ferrocampus, régénération des matériels, transition énergétique...
▶  @al_rousset répond aux questions de News Tank :
mobilites.newstank.fr/articl…",2023-03-20,20,3,2023,News Tank Mobilités,,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.571}",0.571,Positif,[]
Particularité de nos centrales biomasse : elles fonctionnent sur le principe de la cogénération. Une partie de l’énergie générée sert à alimenter les sucreries voisines. Un principe d'économie circulaire appliqué à l' #EnR pour accélérer la transition énergétique ! 5/6,2023-03-20,20,3,2023,Albioma,,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.8879}",0.8879,Positif,"['énergie', 'économie', 'accélérer']"
"Bordeaux Port et @EDF_RE ont signé un accord pour l’implantation d’une centrale #photovoltaïque sur le terminal portuaire du Verdon. D’une capacité maximale de 52 MWc, cette future installation illustre le rôle essentiel des 2 acteurs dans la transition énergétique du territoire.",2023-03-20,20,3,2023,Port Bordeaux,,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.7896}",0.7896,Positif,['plan']
Vous ne pensez donc pas que les 30 milliards pris sur notre budget commun pour combler le déficit serait mieux utilisé pour la transition énergétique ? ou pour l'éducation ? ou la justice ? ou pour lutter contre la pauvreté ?  c'est encore les boomers qui s'en sortent bien.,2023-03-20,20,3,2023,Raminagrobis🏳🇪🇺⚖,,"{'neg': 0.125, 'neu': 0.664, 'pos': 0.211, 'compound': 0.6062}",0.6062,Positif,[]
"Jean-Pascal Tricoire : ""La transition énergétique vient d’abord du client"" bit.ly/3yQ05gv",2023-03-20,20,3,2023,Conseils pour PME,,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,Positif,[]
"Dans deux semaines! Mettez concrètement l’épaule à la roue de la transition énergétique du Canada en participant au plus grand événement sur l’#éolien, le #solaire et le #stockaged’énergie au pays. Inscrivez-vous dès aujourd’hui : ow.ly/jSL750MTzfm",2023-03-20,20,3,2023,Canadian Renewable Energy Association (CanREA),,"{'neg': 0.035, 'neu': 0.88, 'pos': 0.085, 'compound': 0.4397}",0.4397,Positif,"['énergie', 'éolien', 'solaire']"
"Économie : la transition énergétique doit devenir une opportunité économique pour Genève ! 💚📈 Comment ? En développant les énergies renouvelables et en renforçant la formation dans ce domaine. Pour une économie genevoise durable, votez vert'libéral le 2 avril ! 🗳️💚",2023-03-20,20,3,2023,Vert'libéraux genevois,,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.8928}",0.8928,Positif,"['énergie', 'économie', 'renouvelable', 'durable', 'vert']"
"Avec tous les cadeaux au patronat : impôt sur la fortune, PFU, CICE, CIR, baisse de l’IS et des subventions pour la transition énergétique, on doit en avoir au minimum pour 40mds € , Mrs les député(e)s « Renaissance&Modem «  il y a assez d’argent pour la retraite par répartition",2023-03-21,21,3,2023,Kv_thgio,,"{'neg': 0.027, 'neu': 0.861, 'pos': 0.112, 'compound': 0.6973}",0.6973,Positif,['retraite']
C'était le souhait de tous les acteurs du bigdata...la transition énergétique vers le nucléaire qui est le seul moyen de production avec le rendement qu'impose les serveurs des futurs dictateurs. Félicitation pour votre rôle de collabo aidant le projet d'esclavagisation en UE..,2023-03-21,21,3,2023,Sebmadinchina,,"{'neg': 0.049, 'neu': 0.759, 'pos': 0.192, 'compound': 0.8696}",0.8696,Positif,"['nucléaire', 'projet', 'production']"
Ici on soutien @ChristopheBechu & @AgnesRunacher dans leur lutte acharnée pour une transition énergétique raisonnée & intelligente loin de l’écologie punitive prônée par les fanatiques pastèques verts à l’extérieur & rouges à l’intérieur 👊,2023-03-21,21,3,2023,Zemel tov 🤸‍♀️,,"{'neg': 0.172, 'neu': 0.686, 'pos': 0.142, 'compound': -0.3182}",-0.3182,Negatif,['vert']
"📌Adoption de la loi nucléaire 
Agnès Pannier-Runacher, ministre de la Transition énergétique, a salué les « majorités de projet » trouvées sur ce texte et celui sur les énergies renouvelables, il y a quelques semaines. Elle a applaudi « l’esprit de coconstruction » des députés.",2023-03-21,21,3,2023,Solange 🇫🇷🇪🇺,,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.8481}",0.8481,Positif,"['ministre', 'énergie', 'nucléaire', 'projet', 'renouvelable']"
"Le manque de financement en transport en commun et sa répartition inégale dans les régions du Qc ne nous mèneront nulle part. La transition énergétique nécessitera des investissements majeurs qui bénéficieront aux générations futures, ce que la CAQ écarte de son #BudgetQc2023.",2023-03-21,21,3,2023,Frédéric Beauchemin,,"{'neg': 0.066, 'neu': 0.782, 'pos': 0.152, 'compound': 0.6588}",0.6588,Positif,[]
"Une convention de partenariat d’un montant total de 400 MDH a été signée, vendredi à Oujda, pour renforcer la capacité énergétique des provinces relevant de la région de l’Oriental.
Signée par la ministre de la transition énergétique et du

ecoactu.ma/oujda-une-convent…",2023-03-21,21,3,2023,ecoactumaroc,,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.8745}",0.8745,Positif,['ministre']
"Quand le GIEC indique que la transition énergétique devrait s'appuyer sur le solaire et l'éolien, la France, soumise au lobby nucléocrate, s'enlise dans une technologie sale, dangereuse, pas adaptée, chère avec du carburant importé à 100% .",2023-03-21,21,3,2023,"Pierre Lφ,🐢🔻🆙 ✌️#Judéobolchévique, #NUPES",,"{'neg': 0.152, 'neu': 0.6, 'pos': 0.248, 'compound': 0.34}",0.34,Positif,"['éolien', 'solaire']"
#BudgetQc2023 Les baisses d'impôt nous font perdre des marges de manœuvre importantes pour : 1) vieillissement de population 2) transition énergétique 3) éducation 4) défi dans la santé 5) transport en commun 5) pénuries de main-d'œuvre.,2023-03-21,21,3,2023,Frédéric Laurin,,"{'neg': 0.128, 'neu': 0.742, 'pos': 0.13, 'compound': 0.3736}",0.3736,Positif,['santé']
"Janvovici explique bien que l'énergie nucléaire est indispensable à la ""transition énergétique"".
Visiblement les députés de la Nation le savent,
il est plus que temps !",2023-03-21,21,3,2023,Etienne Rouault,,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.5255}",0.5255,Positif,"['énergie', 'nucléaire', 'temps']"
"_xDCC2__xD83D_Inga3: Après le rapport du GIEC,la neutralité carbone doit être atteinte vers 2040.On espère + de fonds pour la transition énergétique en Afrique (donc pour Inga3) & je crois que des discussions avec le congrès🇺🇲 &  @Geidco_Official s'imposent pour celà france24.com/fr/vid%C3%A9o/2…",2023-03-21,21,3,2023,Patrick Kabuya,,"{'neg': 0.072, 'neu': 0.779, 'pos': 0.15, 'compound': 0.5859}",0.5859,Positif,['france']
Comment le digital sert la transition énergétique etudiant.lefigaro.fr/article…,2023-03-21,21,3,2023,Le Figaro Étudiant,,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,Positif,[]
